Agent,w_0,w_1,w_2,w_3
agent_2137,0.370611,0.962636,0.494442,0.323066
agent_2138,0.670826,0.806813,0.299260,0.199669
agent_2139,0.772096,0.796769,0.355831,0.171740
agent_2140,0.654765,0.681146,0.369297,0.254928
agent_2141,0.750606,0.837147,0.358009,0.178128
agent_2142,0.532308,0.844468,0.613477,0.268481
agent_2143,0.580407,0.828272,0.355149,0.348222
agent_2144,0.424047,0.672480,0.373801,0.139497
agent_2145,0.606479,0.964159,0.454945,0.218232
agent_2146,0.639280,0.863878,0.586305,0.124520
agent_2147,0.549213,0.823978,0.379416,0.328884
agent_2148,0.718500,0.768108,0.432249,0.295947
agent_2149,0.592611,0.781249,0.404395,0.259767
agent_2150,0.788346,0.832754,0.228523,0.255879
agent_2151,0.622937,0.734218,0.321018,0.145005
agent_2152,0.583407,0.713085,0.254579,0.149058
agent_2153,0.743457,0.790088,0.343603,0.227392
agent_2154,0.702195,0.990719,0.497406,0.148852
agent_2155,0.530697,0.815762,0.376176,0.283220
agent_2156,0.493428,0.910682,0.273543,0.214006
agent_2157,0.512884,0.821920,0.296094,0.313902
agent_2158,0.696185,0.714230,0.352814,0.306804
agent_2159,0.643013,0.937614,0.418964,0.150764
agent_2160,0.592082,0.604443,0.557428,0.240569
agent_2161,0.505529,0.889728,0.277901,0.122990
agent_2162,0.786513,0.758881,0.436683,0.188968
agent_2163,0.509480,0.835169,0.365970,0.173125
agent_2164,0.617472,0.891955,0.342316,0.235068
agent_2165,0.391451,0.725208,0.429814,0.220394
agent_2166,0.710506,0.783434,0.549962,0.119124
agent_2167,0.551827,0.747641,0.399641,0.317120
agent_2168,0.641559,1.000000,0.272408,0.102891
agent_2169,0.719670,0.659854,0.334876,0.293843
agent_2170,0.642805,0.576267,0.365560,0.215361
agent_2171,0.587220,0.820339,0.419808,0.061970
agent_2172,0.748749,0.796876,0.392900,0.216522
agent_2173,0.519207,0.917300,0.229950,0.171174
agent_2174,0.721030,1.000000,0.397245,0.194571
agent_2175,0.531400,1.000000,0.340650,0.129032
agent_2176,0.851501,0.621145,0.251098,0.270905
agent_2177,0.729796,0.839796,0.557207,0.054291
agent_2178,0.805272,0.854235,0.412231,0.080767
agent_2179,0.464152,0.831057,0.528112,0.398161
agent_2180,0.757277,0.892768,0.518774,0.292713
agent_2181,0.584229,0.688009,0.316797,0.203431
agent_2182,0.687924,0.505724,0.676265,0.021327
agent_2183,0.634468,0.916420,0.350159,0.180203
agent_2184,0.612341,0.681689,0.602232,0.277130
agent_2185,0.547299,0.705698,0.348410,0.201365
agent_2186,0.783160,0.827270,0.506260,0.260364
agent_2187,0.510297,0.767813,0.453632,0.211030
agent_2188,0.535052,0.813505,0.221719,0.299362
agent_2189,0.535661,0.880538,0.478525,0.243865
agent_2190,0.481488,1.000000,0.459663,0.000000
agent_2191,0.425126,0.843470,0.511025,0.179099
agent_2192,0.533782,0.911109,0.528431,0.226317
agent_2193,0.463244,0.854119,0.587152,0.284722
agent_2194,0.596148,0.857989,0.334950,0.236233
agent_2195,0.660873,0.910794,0.466513,0.312662
agent_2196,0.663749,0.803683,0.479956,0.112126
agent_2197,0.427214,0.736609,0.475348,0.122795
agent_2198,0.496424,0.936237,0.507499,0.191115
agent_2199,0.539024,0.787895,0.356368,0.114610
agent_2200,0.652154,0.967806,0.296715,0.159968
agent_2201,0.635907,0.942656,0.314842,0.145047
agent_2202,0.409044,0.687141,0.461203,0.093303
agent_2203,0.548154,1.000000,0.359459,0.195986
agent_2204,0.581120,0.789414,0.158183,0.244218
agent_2205,0.539871,0.854841,0.385276,0.137297
agent_2206,0.496537,0.866281,0.491195,0.128432
agent_2207,0.581406,0.715658,0.479299,0.171067
agent_2208,0.486306,0.891621,0.185106,0.143261
agent_2209,0.579005,0.972917,0.406301,0.235979
agent_2210,0.808971,0.762184,0.363894,0.161593
agent_2211,0.600981,0.868212,0.470981,0.076128
agent_2212,0.623993,0.831959,0.292611,0.289432
agent_2213,0.748427,0.778773,0.559046,0.088423
agent_2214,0.817591,0.730660,0.433379,0.238059
agent_2215,0.429583,0.690270,0.510549,0.278875
agent_2216,0.531732,0.792616,0.423286,0.289294
agent_2217,0.655975,0.884874,0.547107,0.275536
agent_2218,0.590050,0.839056,0.450714,0.316034
agent_2219,0.581838,0.844059,0.381490,0.178043
agent_2220,0.542166,0.755712,0.289115,0.364831
agent_2221,0.670700,0.933392,0.442406,0.131497
agent_2222,0.671968,0.838661,0.386386,0.160398
agent_2223,0.834850,0.808176,0.492011,0.184143
agent_2224,0.644314,0.769663,0.318480,0.166045
agent_2225,0.522903,0.904153,0.413255,0.152791
agent_2226,0.663190,0.772312,0.543644,0.000000
agent_2227,0.547547,0.722229,0.527714,0.274713
agent_2228,0.558776,0.827986,0.448013,0.109660
agent_2229,0.691151,0.827185,0.398793,0.206707
agent_2230,0.430273,0.794721,0.369271,0.073156
agent_2231,0.770597,0.868668,0.422720,0.142244
agent_2232,0.447961,0.804904,0.380545,0.222773
agent_2233,0.622296,0.894277,0.362594,0.109062
agent_2234,0.399452,0.883553,0.419805,0.243937
agent_2235,0.548513,0.813327,0.443852,0.404658
agent_2236,0.604554,1.000000,0.253880,0.223592
agent_2237,0.527693,0.815896,0.340353,0.351926
agent_2238,0.630630,0.802167,0.324598,0.331994
agent_2239,0.581933,0.699762,0.459309,0.293707
agent_2240,0.438751,0.696822,0.298419,0.254703
agent_2241,0.615687,0.615329,0.437676,0.262199
agent_2242,0.501521,0.837408,0.550424,0.225871
agent_2243,0.710641,0.588230,0.502882,0.280398
agent_2244,0.577295,0.740806,0.424121,0.132579
agent_2245,0.651379,0.788192,0.312735,0.008727
agent_2246,0.694236,0.747983,0.561536,0.190313
agent_2247,0.638045,0.772659,0.522351,0.143607
agent_2248,0.616021,0.764570,0.248536,0.110318
agent_2249,0.634681,0.763039,0.354425,0.292718
agent_2250,0.463792,0.806081,0.795855,0.225969
agent_2251,0.606856,0.756625,0.477648,0.189791
agent_2252,0.649933,0.945872,0.437816,0.137045
agent_2253,0.562094,0.806697,0.377283,0.126901
agent_2254,0.646616,0.776558,0.419524,0.239583
agent_2255,0.605986,0.889013,0.587123,0.295452
agent_2256,0.670927,0.843340,0.360447,0.165813
agent_2257,0.738470,0.901905,0.301604,0.454952
agent_2258,0.652775,0.807129,0.411409,0.152397
agent_2259,0.671538,0.847663,0.312027,0.451661
agent_2260,0.518013,0.748189,0.371402,0.310923
agent_2261,0.727450,0.706104,0.572824,0.272909
agent_2262,0.756058,0.826838,0.383759,0.263493
agent_2263,0.451918,0.707344,0.356627,0.142756
agent_2264,0.459187,0.826769,0.489292,0.245332
agent_2265,0.598712,0.707424,0.256517,0.226351
agent_2266,0.412831,0.793975,0.551729,0.209870
agent_2267,0.557030,0.698742,0.530303,0.125599
agent_2268,0.678088,0.914657,0.441453,0.236901
agent_2269,0.361447,0.677211,0.335727,0.145194
agent_2270,0.524748,0.714565,0.400430,0.112949
agent_2271,0.685171,0.760885,0.620450,0.094380
agent_2272,0.564429,0.749880,0.622665,0.089311
agent_2273,0.542715,0.955939,0.251497,0.143810
agent_2274,0.480029,0.778435,0.424455,0.279051
agent_2275,0.486025,0.720776,0.302698,0.142112
agent_2276,0.593390,0.710763,0.584198,0.300704
agent_2277,0.537089,0.986832,0.398908,0.224184
agent_2278,0.634776,0.843145,0.545689,0.394584
agent_2279,0.700780,0.759621,0.350061,0.166261
agent_2280,0.576200,0.853383,0.325900,0.157210
agent_2281,0.447136,0.820459,0.443161,0.273837
agent_2282,0.647724,0.949273,0.503090,0.174420
agent_2283,0.491636,0.809217,0.524336,0.266256
agent_2284,0.598302,1.000000,0.626233,0.254240
agent_2285,0.657262,0.761319,0.489575,0.417429
agent_2286,0.561810,0.687992,0.445535,0.088811
agent_2287,0.601545,0.951593,0.456557,0.163857
agent_2288,0.778402,0.830867,0.355775,0.179599
agent_2289,0.540123,0.909954,0.370377,0.232783
agent_2290,0.576910,0.910449,0.332481,0.180612
agent_2291,0.686595,0.957369,0.584498,0.210534
agent_2292,0.456740,0.744293,0.494930,0.273569
agent_2293,0.703993,0.847677,0.329261,0.313458
agent_2294,0.432140,0.889985,0.406642,0.118591
agent_2295,0.541099,0.644481,0.302444,0.333388
agent_2296,0.660075,0.765957,0.358984,0.015027
agent_2297,0.504462,0.805852,0.250391,0.325497
agent_2298,0.625116,0.788590,0.590101,0.312371
agent_2299,0.476090,0.770047,0.330994,0.382113
agent_2300,0.484675,0.794191,0.386553,0.367384
agent_2301,0.449062,0.751713,0.194907,0.317500
agent_2302,0.423955,0.742103,0.433135,0.339822
agent_2303,0.751309,0.800782,0.325675,0.073299
agent_2304,0.518341,0.834621,0.342365,0.000000
agent_2305,0.540980,0.826834,0.353346,0.081506
agent_2306,0.590231,0.793086,0.237281,0.253977
agent_2307,0.620469,0.597233,0.305099,0.123913
agent_2308,0.618281,0.678818,0.362751,0.076866
agent_2309,0.510223,0.810364,0.238510,0.289739
agent_2310,0.776809,0.899603,0.388576,0.149834
agent_2311,0.561287,0.707000,0.491140,0.341725
agent_2312,0.628301,0.719550,0.416903,0.201967
agent_2313,0.556735,0.826813,0.333956,0.240669
agent_2314,0.475638,0.820350,0.199519,0.315566
agent_2315,0.406169,0.718994,0.441395,0.335869
agent_2316,0.655679,0.879214,0.449353,0.120006
agent_2317,0.489209,0.699339,0.339359,0.262271
agent_2318,0.644881,0.718084,0.399943,0.368738
agent_2319,0.621810,0.830728,0.243183,0.336935
agent_2320,0.593678,0.695901,0.368795,0.219142
agent_2321,0.621072,0.694505,0.177697,0.225134
agent_2322,0.729301,0.971077,0.579167,0.264263
agent_2323,0.686916,0.865144,0.375091,0.276624
agent_2324,0.503714,0.645651,0.445211,0.230281
agent_2325,0.613614,0.755028,0.347372,0.366063
agent_2326,0.614749,0.835020,0.368481,0.190110
agent_2327,0.554938,0.897718,0.636987,0.224844
agent_2328,0.454988,0.560005,0.356244,0.152345
agent_2329,0.601804,0.860906,0.444456,0.000000
agent_2330,0.404739,0.757752,0.411421,0.250088
agent_2331,0.651488,0.746524,0.325374,0.137553
agent_2332,0.637715,0.874946,0.491899,0.109010
agent_2333,0.525768,0.879600,0.453703,0.271739
agent_2334,0.647271,0.753716,0.341288,0.214040
agent_2335,0.557097,0.846510,0.410555,0.175561
agent_2336,0.655382,0.868028,0.547139,0.118983
agent_2337,0.710681,0.779464,0.447617,0.158704
agent_2338,0.660951,0.771558,0.470814,0.171823
agent_2339,0.628178,0.666758,0.389061,0.364991
agent_2340,0.491446,0.892162,0.418441,0.057575
agent_2341,0.526790,0.897016,0.475457,0.131242
agent_2342,0.695318,0.823671,0.319018,0.272764
agent_2343,0.427100,0.724787,0.495795,0.252378
agent_2344,0.773492,0.821014,0.406509,0.243853
agent_2345,0.418441,0.843461,0.370587,0.110848
agent_2346,0.606641,0.717346,0.454344,0.251070
agent_2347,0.610794,0.965545,0.385608,0.272986
agent_2348,0.641880,0.786144,0.278428,0.178046
agent_2349,0.582761,0.855883,0.550844,0.246570
agent_2350,0.640235,0.867550,0.383640,0.256615
agent_2351,0.516555,0.562596,0.431518,0.206178
agent_2352,0.439396,0.841872,0.303726,0.231506
agent_2353,0.615523,0.684521,0.402808,0.251269
agent_2354,0.682906,0.845818,0.321647,0.335211
agent_2355,0.510248,0.874572,0.319552,0.161663
agent_2356,0.641727,0.631463,0.482372,0.311967
agent_2357,0.452149,0.824406,0.326797,0.298371
agent_2358,0.606624,0.861439,0.302358,0.000000
agent_2359,0.711909,0.582088,0.353896,0.135342
agent_2360,0.625514,0.816997,0.259412,0.150963
agent_2361,0.563233,0.742635,0.413750,0.328725
agent_2362,0.503825,0.767065,0.247074,0.228915
agent_2363,0.646849,0.681587,0.360052,0.296326
agent_2364,0.606243,0.791727,0.524257,0.199403
agent_2365,0.591824,0.803424,0.678211,0.251891
agent_2366,0.419775,0.829934,0.568958,0.061910
agent_2367,0.613476,0.868727,0.521480,0.212506
agent_2368,0.605849,0.877719,0.286172,0.237780
agent_2369,0.586675,0.630918,0.392246,0.317021
agent_2370,0.492456,0.857764,0.505372,0.132084
agent_2371,0.605223,0.636842,0.219198,0.228187
agent_2372,0.583639,0.927739,0.312811,0.280679
agent_2373,0.466815,0.986163,0.561051,0.432022
agent_2374,0.360387,0.712034,0.285070,0.177158
agent_2375,0.548735,0.856325,0.254505,0.179283
agent_2376,0.473302,0.751872,0.526462,0.206722
agent_2377,0.549707,0.852591,0.578302,0.040716
agent_2378,0.758675,0.854867,0.408129,0.294789
agent_2379,0.522564,0.930570,0.360345,0.194525
agent_2380,0.402196,0.738801,0.423685,0.209611
agent_2381,0.584412,0.652313,0.258128,0.262195
agent_2382,0.707126,0.745293,0.500789,0.135388
agent_2383,0.693233,0.828104,0.396630,0.157537
agent_2384,0.580854,0.859389,0.351901,0.136609
agent_2385,0.611392,0.929634,0.322704,0.154207
agent_2386,0.589704,0.770079,0.330491,0.443419
agent_2387,0.600858,0.918157,0.389403,0.177124
agent_2388,0.535726,0.764440,0.389448,0.260400
agent_2389,0.722629,0.697677,0.416399,0.125104
agent_2390,0.575615,0.846718,0.449168,0.195113
agent_2391,0.638827,0.964847,0.439252,0.147736
agent_2392,0.653742,0.755128,0.243461,0.247595
agent_2393,0.745592,0.874796,0.364826,0.122773
agent_2394,0.552663,0.792703,0.455293,0.252572
agent_2395,0.636648,0.779871,0.346592,0.321687
agent_2396,0.838042,0.815550,0.330974,0.548825
agent_2397,0.678208,0.585428,0.415637,0.276938
agent_2398,0.743968,0.578167,0.420702,0.133214
agent_2399,0.608936,0.643772,0.301757,0.374288
agent_2400,0.536389,0.671996,0.394831,0.054128
agent_2401,0.499736,0.926350,0.322416,0.235654
agent_2402,0.653540,0.740342,0.450397,0.133375
agent_2403,0.645249,0.766635,0.353414,0.300007
agent_2404,0.675154,0.721322,0.415678,0.250677
agent_2405,0.562778,0.848333,0.310652,0.284186
agent_2406,0.527155,0.684170,0.389130,0.402236
agent_2407,0.605815,0.777215,0.246415,0.194115
agent_2408,0.376001,0.813506,0.475613,0.021592
agent_2409,0.688568,1.000000,0.400106,0.374762
agent_2410,0.618106,0.638551,0.477123,0.348027
agent_2411,0.507356,0.803642,0.391781,0.163842
agent_2412,0.620953,0.671142,0.428069,0.335874
agent_2413,0.786457,0.851136,0.367027,0.127288
agent_2414,0.716854,0.912999,0.556739,0.147071
agent_2415,0.577158,0.980955,0.317779,0.200093
agent_2416,0.657977,0.852945,0.414670,0.224480
agent_2417,0.676161,0.906588,0.343069,0.148153
agent_2418,0.492637,0.631464,0.370454,0.130581
agent_2419,0.577016,0.709862,0.420725,0.070326
agent_2420,0.445236,0.722075,0.499419,0.113468
agent_2421,0.444249,0.701861,0.601734,0.153788
agent_2422,0.525235,0.730756,0.352356,0.367606
agent_2423,0.682216,0.778000,0.311455,0.278899
agent_2424,0.635675,0.736414,0.319105,0.285137
agent_2425,0.785796,0.752182,0.367023,0.208635
agent_2426,0.470243,0.760925,0.292135,0.260642
agent_2427,0.498656,0.742339,0.290195,0.263448
agent_2428,0.796902,0.881422,0.414335,0.137089
agent_2429,0.577037,0.824281,0.469611,0.284900
agent_2430,0.512205,0.730283,0.318534,0.356306
agent_2431,0.661272,0.875467,0.560493,0.296020
agent_2432,0.592326,0.949730,0.431176,0.303407
agent_2433,0.469277,0.806594,0.529563,0.172473
agent_2434,0.663407,0.883753,0.470772,0.259143
agent_2435,0.641651,0.682341,0.591005,0.337782
agent_2436,0.550276,0.800864,0.260422,0.121457
agent_2437,0.577147,0.686326,0.460413,0.088358
agent_2438,0.650960,0.787299,0.484829,0.205983
agent_2439,0.561891,0.981362,0.384846,0.364017
agent_2440,0.865192,0.839054,0.359929,0.054916
agent_2441,0.451991,0.758214,0.377432,0.320686
agent_2442,0.603062,0.846285,0.455979,0.189228
agent_2443,0.572270,0.853747,0.401649,0.184348
agent_2444,0.572629,0.812787,0.130722,0.219110
agent_2445,0.644493,0.811320,0.476499,0.178137
agent_2446,0.392420,0.832461,0.377090,0.190939
agent_2447,0.794803,0.760481,0.289407,0.152186
agent_2448,0.584137,0.793379,0.390886,0.207075
agent_2449,0.540314,0.693155,0.343341,0.070920
agent_2450,0.499987,0.963986,0.347309,0.120569
agent_2451,0.718506,0.756406,0.499099,0.428813
agent_2452,0.447034,0.797234,0.453354,0.292625
agent_2453,0.734860,0.896781,0.471380,0.214184
agent_2454,0.559327,0.801541,0.364770,0.126195
agent_2455,0.581002,0.738178,0.332057,0.224777
agent_2456,0.560391,0.719500,0.428298,0.179872
agent_2457,0.570224,0.808289,0.444778,0.000000
agent_2458,0.671310,0.841296,0.294320,0.223702
agent_2459,0.559620,0.729371,0.335010,0.040868
agent_2460,0.565967,0.878692,0.438145,0.226051
agent_2461,0.478213,0.749421,0.382214,0.071596
agent_2462,0.502221,0.665708,0.526392,0.161911
agent_2463,0.497497,0.750477,0.378481,0.126689
agent_2464,0.689943,0.918870,0.633652,0.172429
agent_2465,0.543766,0.741184,0.525644,0.209581
agent_2466,0.477835,0.840981,0.380931,0.163097
agent_2467,0.520568,0.902201,0.471964,0.150825
agent_2468,0.507079,1.000000,0.329178,0.197239
agent_2469,0.661775,0.933876,0.541782,0.057113
agent_2470,0.792313,0.754495,0.330417,0.112307
agent_2471,0.560024,0.857554,0.315562,0.271687
agent_2472,0.704918,0.785315,0.286072,0.156977
agent_2473,0.611042,0.929119,0.333257,0.241154
agent_2474,0.790160,0.817823,0.190797,0.282229
agent_2475,0.654388,0.711838,0.477954,0.106732
agent_2476,0.572228,0.786530,0.420588,0.146469
agent_2477,0.587360,0.907661,0.554173,0.252662
agent_2478,0.535343,0.828105,0.507913,0.300093
agent_2479,0.465505,0.756740,0.425117,0.192711
agent_2480,0.624948,0.674540,0.503447,0.286356
agent_2481,0.725996,0.796852,0.400484,0.220304
agent_2482,0.451058,0.864110,0.374911,0.280122
agent_2483,0.534751,0.770244,0.392557,0.152493
agent_2484,0.564085,0.761972,0.270016,0.038314
agent_2485,0.730528,0.706011,0.317872,0.419828
agent_2486,0.493013,0.497795,0.372817,0.365856
agent_2487,0.527414,0.673196,0.368006,0.173463
agent_2488,0.723045,0.712167,0.611655,0.370090
agent_2489,0.423960,0.870476,0.481779,0.089487
agent_2490,0.617371,0.765188,0.362850,0.545774
agent_2491,0.520980,0.988288,0.415180,0.285851
agent_2492,0.636308,0.794222,0.537032,0.173953
agent_2493,0.754297,0.677386,0.493023,0.217528
agent_2494,0.642769,0.743543,0.411985,0.153612
agent_2495,0.566365,0.667338,0.306478,0.138485
agent_2496,0.543219,0.819346,0.576490,0.206894
agent_2497,0.606398,0.800278,0.478414,0.064742
agent_2498,0.602069,0.692563,0.344614,0.302562
agent_2499,0.565880,0.985129,0.414723,0.231972
agent_2500,0.519046,0.925548,0.330107,0.106851
agent_2501,0.578717,0.697830,0.364210,0.120846
agent_2502,0.487383,0.652580,0.446043,0.176784
agent_2503,0.624693,0.717002,0.405402,0.021815
agent_2504,0.593319,0.811361,0.356039,0.041155
agent_2505,0.561436,0.827763,0.284219,0.148492
agent_2506,0.599616,0.792198,0.442377,0.230506
agent_2507,0.569569,0.776232,0.303048,0.127037
agent_2508,0.639902,0.678594,0.507153,0.237589
agent_2509,0.743362,1.000000,0.519743,0.074855
agent_2510,0.500896,0.742849,0.502206,0.308060
agent_2511,0.533560,0.894080,0.362224,0.284207
agent_2512,0.469014,0.816777,0.269152,0.263173
agent_2513,0.743126,0.662925,0.463292,0.016158
agent_2514,0.782153,0.668862,0.476131,0.263498
agent_2515,0.658281,0.838563,0.487790,0.242564
agent_2516,0.727600,0.804132,0.413393,0.007389
agent_2517,0.686278,0.670302,0.255980,0.225562
agent_2518,0.626035,0.874372,0.403360,0.523914
agent_2519,0.658777,0.788825,0.449410,0.355792
agent_2520,0.745790,1.000000,0.212036,0.196661
agent_2521,0.720971,0.848859,0.283261,0.219449
agent_2522,0.684652,0.950078,0.398753,0.381646
agent_2523,0.450196,0.942517,0.268808,0.214260
agent_2524,0.709948,0.625056,0.326618,0.329670
agent_2525,0.428585,0.756581,0.477805,0.158835
agent_2526,0.669039,0.936409,0.592986,0.122896
agent_2527,0.651479,0.819050,0.154836,0.054374
agent_2528,0.366596,0.834526,0.346722,0.187705
agent_2529,0.608889,0.828110,0.455262,0.126895
agent_2530,0.511994,0.727498,0.301713,0.227412
agent_2531,0.722285,0.938453,0.497892,0.228806
agent_2532,0.493571,0.764374,0.299448,0.249303
agent_2533,0.652898,0.790262,0.281416,0.218714
agent_2534,0.666516,0.876429,0.308068,0.276305
agent_2535,0.498978,0.956381,0.342387,0.287377
agent_2536,0.711901,0.900599,0.574509,0.075645
agent_2537,0.704893,0.750907,0.559496,0.245997
agent_2538,0.459358,0.816952,0.495326,0.228475
agent_2539,0.514578,0.855800,0.422961,0.297051
agent_2540,0.470314,0.839256,0.416767,0.321724
agent_2541,0.514406,0.762011,0.400202,0.266858
agent_2542,0.607316,0.629867,0.365959,0.164482
agent_2543,0.630928,0.880590,0.305202,0.223129
agent_2544,0.696208,0.807624,0.278792,0.000000
agent_2545,0.663689,0.862875,0.446814,0.281892
agent_2546,0.636993,0.783356,0.423408,0.355399
agent_2547,0.670737,0.791804,0.570616,0.165618
agent_2548,0.624482,0.743847,0.509476,0.249359
agent_2549,0.484604,0.851039,0.277332,0.040336
agent_2550,0.635147,0.766123,0.327167,0.261596
agent_2551,0.530758,0.833702,0.348430,0.309847
agent_2552,0.693592,0.854062,0.389692,0.155785
agent_2553,0.632232,0.762646,0.376756,0.190942
agent_2554,0.621285,0.819218,0.391109,0.036602
agent_2555,0.787013,0.928428,0.483875,0.162031
agent_2556,0.548778,0.700370,0.412703,0.407705
agent_2557,0.643470,0.859906,0.558987,0.222477
