Agent,w_0,w_1,w_2,w_3
agent_1533,0.593664,0.578032,0.382230,0.458546
agent_1534,0.630121,0.761335,0.348842,0.155673
agent_1535,0.534082,0.685458,0.263551,0.030588
agent_1536,0.561642,0.820543,0.403160,0.019547
agent_1537,0.389164,0.954351,0.319607,0.000000
agent_1538,0.751257,0.957691,0.347713,0.141695
agent_1539,0.633149,0.721287,0.397904,0.802628
agent_1540,0.584807,0.916045,0.316319,0.518876
agent_1541,0.885604,0.864302,0.460474,0.000000
agent_1542,0.555131,0.776709,0.227681,0.000000
agent_1543,0.510808,0.581946,0.448116,0.644152
agent_1544,0.611388,0.846737,0.439754,0.000000
agent_1545,0.608564,0.745722,0.228718,0.000000
agent_1546,0.618922,0.828147,0.480066,0.244715
agent_1547,0.576935,0.740492,0.439154,0.360267
agent_1548,0.617047,0.810796,0.360083,0.000000
agent_1549,0.460592,0.686574,0.478687,0.012363
agent_1550,0.588318,0.778027,0.482336,0.532095
agent_1551,0.722901,0.783864,0.575066,0.000000
agent_1552,0.394818,0.590487,0.390419,0.750052
agent_1553,0.645147,0.878637,0.473019,0.346452
agent_1554,0.519705,0.784555,0.423610,0.654218
agent_1555,0.602984,0.845886,0.312604,0.267152
agent_1556,0.514653,0.721891,0.338268,0.176071
agent_1557,0.476810,0.723354,0.383059,0.077885
agent_1558,0.498725,0.810160,0.388935,0.000000
agent_1559,0.816388,0.739284,0.487336,0.253645
agent_1560,0.537695,0.660275,0.413009,0.264115
agent_1561,0.563041,0.596804,0.340685,0.653557
agent_1562,0.728390,0.729934,0.426953,0.000000
agent_1563,0.563412,0.696240,0.406841,0.250955
agent_1564,0.607442,0.764951,0.414398,0.447440
agent_1565,0.635175,0.981083,0.505024,0.000000
agent_1566,0.689914,0.636487,0.209816,0.287879
agent_1567,0.648653,0.785453,0.194383,0.360380
agent_1568,0.546960,0.683452,0.329462,0.266616
agent_1569,0.552775,0.877194,0.340439,0.382778
agent_1570,0.446525,0.744423,0.477323,0.047851
agent_1571,0.840415,0.734486,0.317658,0.334772
agent_1572,0.425726,0.785384,0.476834,0.000000
agent_1573,0.632675,0.898109,0.402136,0.000000
agent_1574,0.673632,0.620291,0.244224,0.141487
agent_1575,0.561718,0.825278,0.302688,0.686927
agent_1576,0.675370,0.912799,0.405261,0.028505
agent_1577,0.748326,0.727606,0.300917,0.000000
agent_1578,0.782349,0.827215,0.264613,0.251806
agent_1579,0.593915,0.790043,0.434800,0.254640
agent_1580,0.562172,0.814103,0.426468,0.000000
agent_1581,0.616710,0.792642,0.475765,0.592399
agent_1582,0.484232,0.633747,0.478837,0.489899
agent_1583,0.459260,0.760483,0.298810,0.000000
agent_1584,0.511207,0.889199,0.574587,0.036532
agent_1585,0.608123,0.740255,0.395829,1.000000
agent_1586,0.730184,0.699537,0.444728,0.163977
agent_1587,0.619336,0.768150,0.370215,0.000000
agent_1588,0.592139,0.841031,0.264631,0.233473
agent_1589,0.735643,0.729876,0.565301,0.000000
agent_1590,0.697126,0.925095,0.314426,0.834129
agent_1591,0.698229,0.659516,0.385807,0.470132
agent_1592,0.617146,0.673675,0.483950,1.000000
agent_1593,0.471377,0.796825,0.458032,0.541234
agent_1594,0.405718,0.888643,0.458274,0.200150
agent_1595,0.832132,0.757548,0.354100,0.104208
agent_1596,0.608992,0.685332,0.201927,0.410828
agent_1597,0.495963,0.790569,0.513547,0.482312
agent_1598,0.574128,0.793900,0.491015,0.565116
agent_1599,0.543208,0.853814,0.327678,0.557424
agent_1600,0.661192,0.908514,0.291913,0.533833
agent_1601,0.540752,0.969409,0.200471,0.925259
agent_1602,0.654116,0.861627,0.299821,0.342468
agent_1603,0.663767,0.723298,0.361024,0.000000
agent_1604,0.590694,0.869798,0.439987,0.000000
agent_1605,0.614024,0.975026,0.390020,0.000000
agent_1606,0.369962,0.647191,0.406886,0.375840
agent_1607,0.695030,0.529458,0.336132,0.535849
agent_1608,0.633679,0.868522,0.498784,0.203578
agent_1609,0.450559,0.687533,0.247243,0.000000
agent_1610,0.499634,0.871611,0.472705,0.125008
agent_1611,0.449357,0.796922,0.330974,0.033126
agent_1612,0.655413,0.731419,0.314890,0.485226
agent_1613,0.669137,0.793482,0.642267,0.000000
agent_1614,0.510636,0.893997,0.370846,0.356282
agent_1615,0.740440,0.886075,0.486243,0.733792
agent_1616,0.487751,0.845361,0.537615,0.518737
agent_1617,0.726271,0.787807,0.266256,0.115674
agent_1618,0.473508,0.744738,0.593096,0.845555
agent_1619,0.446606,0.806566,0.234609,0.182764
agent_1620,0.544969,0.795529,0.497344,0.863570
agent_1621,0.700837,0.810901,0.345760,0.000000
agent_1622,0.496395,0.712250,0.446269,0.000000
agent_1623,0.607149,0.906515,0.543439,0.141925
agent_1624,0.561046,0.984216,0.433361,0.285967
agent_1625,0.515050,0.891174,0.614265,0.385270
agent_1626,0.682125,0.758645,0.337893,0.961039
agent_1627,0.540441,0.627658,0.439966,0.838152
agent_1628,0.579959,0.782278,0.454412,0.000000
agent_1629,0.592511,0.811009,0.375432,0.333845
agent_1630,0.593174,0.698700,0.374859,0.017358
agent_1631,0.560871,0.756713,0.426217,0.000000
agent_1632,0.556627,0.873261,0.168027,1.000000
agent_1633,0.635571,0.741425,0.200634,0.813286
agent_1634,0.718253,0.671795,0.529504,0.514316
agent_1635,0.664684,0.691310,0.481505,0.559531
agent_1636,0.595008,0.807337,0.441263,0.796414
agent_1637,0.347469,0.636447,0.248100,0.377857
agent_1638,0.850393,0.804429,0.497603,0.000000
agent_1639,0.481615,0.748560,0.226546,0.000000
agent_1640,0.578144,0.819463,0.356988,0.439064
agent_1641,0.651292,0.908270,0.366278,0.428143
agent_1642,0.549662,0.705964,0.257487,0.250110
agent_1643,0.625808,0.761292,0.535220,0.384117
agent_1644,0.729953,0.956531,0.385627,1.000000
agent_1645,0.752400,0.861538,0.428951,0.284101
agent_1646,0.485864,0.691179,0.332065,0.072734
agent_1647,0.542261,0.785901,0.357953,0.000000
agent_1648,0.809304,0.835917,0.504623,0.452135
agent_1649,0.510902,0.881843,0.501918,0.184275
agent_1650,0.694598,0.807800,0.467046,0.350456
agent_1651,0.488935,0.851074,0.595765,0.000000
agent_1652,0.572635,0.609256,0.432878,0.359145
agent_1653,0.597334,0.680255,0.430514,0.000000
agent_1654,0.722614,0.864413,0.178260,0.055667
agent_1655,0.745474,0.796764,0.267049,0.092382
agent_1656,0.462583,0.736300,0.350238,1.000000
agent_1657,0.512522,0.931193,0.587740,0.593089
agent_1658,0.514919,0.831172,0.529565,0.000000
agent_1659,0.555194,0.740089,0.309793,0.000000
agent_1660,0.677742,0.780703,0.354647,0.469900
agent_1661,0.483311,0.735863,0.613477,0.645635
agent_1662,0.526156,0.848804,0.368814,0.522897
agent_1663,0.516208,0.783953,0.429663,0.403117
agent_1664,0.387412,0.956488,0.486390,0.507703
agent_1665,0.453624,0.559701,0.401887,0.049508
agent_1666,0.354931,0.965972,0.456912,0.000000
agent_1667,0.557483,0.921154,0.316660,0.194606
agent_1668,0.560371,0.698720,0.357022,0.000000
agent_1669,0.466697,0.755772,0.257415,0.318621
agent_1670,0.671139,0.959185,0.501861,0.590716
agent_1671,0.504243,0.720309,0.300831,0.367458
agent_1672,0.423318,0.815965,0.418048,0.741210
agent_1673,0.615015,0.864974,0.338795,0.000000
agent_1674,0.622793,0.640946,0.453702,0.000000
agent_1675,0.570108,0.766921,0.414966,0.137880
agent_1676,0.637531,0.780977,0.329601,0.000000
agent_1677,0.792185,0.887342,0.409929,0.000000
agent_1678,0.688479,0.828570,0.439135,0.702192
agent_1679,0.446912,0.788007,0.425705,0.000000
agent_1680,0.509434,0.710189,0.266238,0.501986
agent_1681,0.556382,0.808393,0.241301,0.000000
agent_1682,0.527805,0.772690,0.527965,0.000000
agent_1683,0.525299,0.729182,0.302089,0.000000
agent_1684,0.745343,0.722997,0.282180,0.221781
agent_1685,0.608199,0.732115,0.385235,0.000000
agent_1686,0.564433,0.773144,0.452203,0.130326
agent_1687,0.704909,0.897415,0.214643,0.058687
agent_1688,0.847058,0.931747,0.279205,0.098336
agent_1689,0.652189,0.950973,0.340797,0.361432
agent_1690,0.594761,0.957547,0.454662,0.190897
agent_1691,0.735488,0.800677,0.300894,0.118878
agent_1692,0.551235,0.907569,0.356511,0.266062
agent_1693,0.552169,0.938117,0.257149,0.153736
agent_1694,0.653889,0.743909,0.241517,0.387437
agent_1695,0.609782,0.780466,0.275644,0.083812
agent_1696,0.563908,0.881723,0.430398,0.469382
agent_1697,0.579465,0.897884,0.284987,0.254459
agent_1698,0.710705,0.759955,0.541249,0.066003
agent_1699,0.615578,0.665166,0.458775,0.348216
agent_1700,0.684103,0.846247,0.505016,0.625165
agent_1701,0.512756,0.893889,0.410820,0.427524
agent_1702,0.761470,0.852091,0.367948,0.767016
agent_1703,0.550347,0.745211,0.425502,0.192734
agent_1704,0.568571,0.849884,0.421437,0.000000
agent_1705,0.555330,0.662768,0.572750,0.132032
agent_1706,0.579262,0.836160,0.380603,0.190631
agent_1707,0.545470,0.672064,0.514756,0.419807
agent_1708,0.517672,0.805488,0.387158,0.000000
agent_1709,0.581486,0.714288,0.376771,0.000000
agent_1710,0.559068,0.657960,0.505743,0.028468
agent_1711,0.388716,0.727701,0.463394,0.414010
agent_1712,0.625236,0.748956,0.336894,0.048261
agent_1713,0.667085,0.729159,0.318675,0.000000
agent_1714,0.362965,0.920517,0.473393,0.042360
agent_1715,0.756590,0.882676,0.292659,0.397980
agent_1716,0.671044,0.897821,0.443298,0.000000
agent_1717,0.620651,0.810986,0.517103,0.000000
agent_1718,0.725009,0.710395,0.521347,0.115526
agent_1719,0.599668,0.760613,0.355913,0.000000
agent_1720,0.567618,0.925399,0.281753,0.393589
agent_1721,0.471447,0.761878,0.417202,0.345971
agent_1722,0.633914,0.867293,0.673138,0.605683
agent_1723,0.774826,0.862586,0.430389,0.118576
agent_1724,0.641355,0.785615,0.225832,0.418078
agent_1725,0.690719,0.879367,0.599555,0.501182
agent_1726,0.497474,0.624895,0.287198,0.000000
agent_1727,0.570577,0.738615,0.467133,0.115705
agent_1728,0.598559,0.801502,0.404927,0.406771
agent_1729,0.764920,0.925871,0.290913,0.110939
agent_1730,0.489122,0.735925,0.364192,0.536139
agent_1731,0.587737,0.892022,0.551482,0.895966
agent_1732,0.597415,0.834332,0.275968,0.783755
agent_1733,0.655413,0.840976,0.583097,0.000000
agent_1734,0.615817,0.964276,0.413518,0.586703
agent_1735,0.611429,0.763715,0.329270,0.283481
agent_1736,0.624026,0.649744,0.360361,0.137338
agent_1737,0.526635,0.878087,0.390824,0.000000
agent_1738,0.617613,0.756920,0.353503,0.250778
agent_1739,0.548879,0.857584,0.483577,0.290220
agent_1740,0.564332,0.674464,0.526761,0.431192
agent_1741,0.591305,0.595494,0.458714,0.447913
agent_1742,0.598061,0.734370,0.425113,0.486203
agent_1743,0.750883,0.891702,0.382382,0.000000
agent_1744,0.611385,0.925124,0.390971,0.688710
agent_1745,0.581762,0.845246,0.308173,0.000000
agent_1746,0.523868,0.795860,0.454914,0.397239
agent_1747,0.664858,0.931681,0.521786,0.000000
agent_1748,0.466489,0.830773,0.411684,0.000000
agent_1749,0.503749,0.671658,0.450881,0.482731
agent_1750,0.442308,0.935896,0.386165,0.458957
agent_1751,0.582208,0.736942,0.315567,0.241739
agent_1752,0.703289,0.816628,0.597759,0.151940
agent_1753,0.571077,0.818844,0.583894,0.560251
agent_1754,0.525293,0.781782,0.322499,0.339220
agent_1755,0.648371,0.776711,0.464376,0.229100
agent_1756,0.465338,0.750212,0.557043,0.762631
agent_1757,0.485187,0.697182,0.300854,0.473007
agent_1758,0.465988,0.631678,0.485330,0.375366
agent_1759,0.557683,0.747436,0.523816,0.059276
agent_1760,0.609971,0.843601,0.582193,0.316652
agent_1761,0.582973,0.669361,0.421020,0.593195
agent_1762,0.587988,0.775265,0.513965,0.982002
agent_1763,0.768108,0.978359,0.673955,0.124880
agent_1764,0.831416,0.724052,0.404596,0.723332
agent_1765,0.640264,0.664328,0.387071,0.000000
agent_1766,0.608052,0.894631,0.422058,0.462644
agent_1767,0.707527,0.993863,0.276895,0.161989
agent_1768,0.676182,0.844186,0.254625,0.429410
agent_1769,0.717766,0.803546,0.547917,0.013922
agent_1770,0.819875,0.849530,0.192806,0.648490
agent_1771,0.840367,0.788162,0.376754,0.402542
agent_1772,0.440946,0.741588,0.614693,0.000000
agent_1773,0.673670,0.802279,0.513292,0.058872
agent_1774,0.509636,0.811766,0.455310,0.452892
agent_1775,0.604477,0.873802,0.367033,1.000000
agent_1776,0.731783,0.461181,0.404642,0.000000
agent_1777,0.434657,0.816183,0.417201,0.353724
agent_1778,0.623830,0.966856,0.227312,0.000000
agent_1779,0.453982,0.793297,0.389442,0.000000
agent_1780,0.524136,0.759295,0.430309,0.141418
agent_1781,0.643754,0.845700,0.326606,0.000000
agent_1782,0.699982,0.815818,0.453220,0.254517
agent_1783,0.538503,0.641196,0.572175,0.059810
agent_1784,0.502707,0.740383,0.430590,0.000000
agent_1785,0.701742,0.904951,0.411046,0.000000
agent_1786,0.582085,0.699999,0.333475,0.000000
agent_1787,0.635362,0.618567,0.457389,0.000000
agent_1788,0.625449,0.605171,0.362641,0.000000
agent_1789,0.660928,0.918925,0.399835,0.651311
agent_1790,0.763367,0.755404,0.473518,0.000000
agent_1791,0.637669,0.851839,0.253200,0.363908
agent_1792,0.650731,0.657589,0.280343,0.000000
agent_1793,0.604130,0.860967,0.279171,0.741267
agent_1794,0.588096,0.948408,0.397088,0.000000
agent_1795,0.543140,0.919809,0.401285,0.165578
agent_1796,0.689842,0.821424,0.323060,0.000000
agent_1797,0.582845,0.817840,0.462167,0.000000
agent_1798,0.685200,0.699364,0.424855,0.000000
agent_1799,0.625144,0.890119,0.305741,0.000000
agent_1800,0.352096,0.826259,0.334450,0.514545
agent_1801,0.596885,0.683374,0.301567,0.122845
agent_1802,0.546321,0.775957,0.372528,0.368137
agent_1803,0.557768,0.825417,0.394670,0.510841
agent_1804,0.477537,0.800353,0.346421,0.000000
agent_1805,0.578180,0.921092,0.616674,0.000000
agent_1806,0.641018,0.773881,0.567525,0.076948
agent_1807,0.465391,0.816983,0.365831,0.000000
agent_1808,0.592909,0.921133,0.483038,0.679943
agent_1809,0.678439,0.885060,0.463984,0.257002
agent_1810,0.509303,0.812843,0.455752,0.387521
agent_1811,0.708500,0.844658,0.367961,1.000000
agent_1812,0.450525,0.775519,0.485179,0.434546
agent_1813,0.569369,0.730299,0.486389,0.098143
agent_1814,0.711001,0.687152,0.381638,0.058627
agent_1815,0.638153,0.770075,0.452374,0.000000
agent_1816,0.553656,0.791230,0.282457,0.501482
agent_1817,0.580461,0.949147,0.536143,0.413759
agent_1818,0.624818,0.991827,0.521742,0.264831
agent_1819,0.561833,0.609846,0.222818,0.091799
agent_1820,0.630138,0.783812,0.340608,0.780603
agent_1821,0.375029,0.815096,0.384696,0.000000
agent_1822,0.563314,0.841655,0.410047,0.000000
agent_1823,0.661298,0.947187,0.283970,0.002900
agent_1824,0.728030,0.884042,0.357270,0.297186
agent_1825,0.486744,0.749432,0.368417,0.145185
agent_1826,0.600153,0.959771,0.466346,0.000000
agent_1827,0.587368,0.788650,0.461434,0.938484
agent_1828,0.567800,0.960776,0.338296,0.000000
agent_1829,0.542261,0.871337,0.326705,0.133184
agent_1830,0.699492,0.804201,0.163249,0.000000
agent_1831,0.627218,0.812564,0.395331,0.124948
agent_1832,0.507525,0.926905,0.215784,0.954829
agent_1833,0.519737,0.742221,0.286267,0.607580
agent_1834,0.514487,0.836084,0.462388,0.663626
agent_1835,0.524056,0.740358,0.276172,0.000000
agent_1836,0.490691,0.727207,0.333807,0.000000
agent_1837,0.710135,0.915240,0.404424,0.150794
agent_1838,0.617424,0.841547,0.263523,0.486288
agent_1839,0.554418,0.802842,0.399378,0.000000
agent_1840,0.778428,0.740853,0.552031,1.000000
agent_1841,0.446075,0.860922,0.356998,0.270343
agent_1842,0.476935,0.638758,0.338783,0.458032
agent_1843,0.640076,0.890111,0.564647,0.106159
agent_1844,0.556301,0.834887,0.451284,0.345939
agent_1845,0.685881,0.641714,0.486933,1.000000
agent_1846,0.435830,0.765299,0.263432,0.845338
agent_1847,0.516571,0.947146,0.451607,0.502325
agent_1848,0.633740,0.690584,0.441934,0.004294
agent_1849,0.530741,0.877054,0.397589,0.000000
agent_1850,0.555294,0.596283,0.352557,0.000000
agent_1851,0.624284,0.747964,0.333930,0.102472
agent_1852,0.508939,0.863873,0.416711,0.452656
agent_1853,0.471406,0.669208,0.480856,0.000000
agent_1854,0.429105,0.827990,0.450749,0.336798
agent_1855,0.513348,0.789190,0.351507,0.667136
agent_1856,0.564505,0.744424,0.421312,0.991878
agent_1857,0.647668,0.661262,0.401024,0.000000
agent_1858,0.549283,0.758817,0.406989,0.000000
agent_1859,0.702283,0.736946,0.223743,0.301226
agent_1860,0.628954,0.757651,0.485014,0.740636
agent_1861,0.560497,0.757743,0.266953,0.621298
agent_1862,0.557218,0.901830,0.300462,0.514564
agent_1863,0.473826,0.808789,0.426123,0.295159
agent_1864,0.602634,0.721670,0.412774,0.284606
agent_1865,0.569941,0.912447,0.435619,0.784042
agent_1866,0.693256,0.632137,0.510813,0.450372
agent_1867,0.395970,0.890871,0.407147,0.359902
agent_1868,0.357268,0.708736,0.286852,0.000000
agent_1869,0.415484,0.806431,0.554925,0.000000
agent_1870,0.556972,0.784493,0.382255,0.000000
agent_1871,0.543879,0.780543,0.393917,0.316878
agent_1872,0.552745,0.777384,0.404578,0.000000
agent_1873,0.611500,0.733451,0.411174,0.303687
agent_1874,0.584661,0.770352,0.259450,0.338588
agent_1875,0.554849,0.749927,0.415509,0.731050
agent_1876,0.440381,0.605274,0.419905,0.451043
agent_1877,0.464415,0.826597,0.464008,0.000000
agent_1878,0.812354,0.697246,0.336538,0.000000
agent_1879,0.562998,0.828335,0.230559,0.200677
agent_1880,0.560229,0.786589,0.452928,1.000000
agent_1881,0.737042,0.859614,0.348232,0.251715
agent_1882,0.390828,0.769749,0.382147,0.000000
agent_1883,0.555559,0.868476,0.481135,0.000000
agent_1884,0.677940,0.923769,0.461638,0.000000
agent_1885,0.554915,0.798428,0.374456,0.625241
agent_1886,0.506217,0.860170,0.500347,0.000000
agent_1887,0.564658,0.748682,0.270534,0.000000
agent_1888,0.604405,0.739872,0.428168,0.527098
agent_1889,0.561382,0.805759,0.329381,0.936289
agent_1890,0.582650,0.832552,0.450723,0.000000
agent_1891,0.556409,0.811832,0.250086,0.373929
agent_1892,0.871275,0.770002,0.516859,0.000000
agent_1893,0.660730,0.794413,0.347091,0.273452
agent_1894,0.392394,0.786137,0.492153,0.290805
agent_1895,0.689115,0.844467,0.486361,0.343196
agent_1896,0.590956,0.948417,0.349143,0.322708
agent_1897,0.693693,0.733525,0.326090,0.304725
agent_1898,0.805653,0.648728,0.517105,0.564063
agent_1899,0.617237,0.698827,0.357351,0.000969
agent_1900,0.669735,0.824736,0.334187,0.979687
agent_1901,0.635543,0.990528,0.384439,0.383267
agent_1902,0.688970,0.813775,0.465406,0.000000
agent_1903,0.654176,0.690556,0.404306,0.000000
agent_1904,0.587273,0.799891,0.385732,0.585801
agent_1905,0.482705,0.630512,0.327801,0.165731
agent_1906,0.499793,0.696780,0.338346,0.404013
agent_1907,0.697679,0.764501,0.466561,0.475309
agent_1908,0.526965,0.839385,0.318013,0.000000
agent_1909,0.699660,0.792528,0.410136,0.609771
agent_1910,0.627048,0.805365,0.411856,0.238337
agent_1911,0.735901,1.000000,0.438325,0.561477
agent_1912,0.547856,0.900924,0.287519,0.000000
agent_1913,0.618597,0.747771,0.320024,0.101968
agent_1914,0.751975,0.810847,0.163897,0.722430
agent_1915,0.512303,0.752922,0.491224,0.000000
agent_1916,0.633508,0.781269,0.403816,0.242978
agent_1917,0.753297,0.997068,0.362550,0.548998
agent_1918,0.506892,0.801124,0.382292,0.000000
agent_1919,0.636629,0.783431,0.533916,0.227441
agent_1920,0.638017,1.000000,0.320706,0.665270
agent_1921,0.675432,0.757359,0.209840,0.506966
agent_1922,0.562377,0.624259,0.322542,0.000000
agent_1923,0.587826,0.704529,0.585499,0.000000
agent_1924,0.725149,0.869489,0.285183,0.401419
agent_1925,0.629630,0.847086,0.429482,0.001113
agent_1926,0.600665,0.921604,0.380257,0.013418
agent_1927,0.819420,0.830373,0.410161,0.000000
agent_1928,0.604234,0.866466,0.482578,0.112134
agent_1929,0.484965,0.810637,0.396043,0.000000
agent_1930,0.728915,0.914181,0.431415,0.850712
agent_1931,0.601213,0.800009,0.380538,0.000000
agent_1932,0.653846,0.683034,0.393562,0.209827
agent_1933,0.464843,0.794498,0.431019,0.000000
agent_1934,0.605830,0.881490,0.438717,0.602473
agent_1935,0.715679,0.810028,0.410066,0.406073
agent_1936,0.541252,0.824243,0.465287,0.000000
agent_1937,0.565514,0.601768,0.430888,0.000000
agent_1938,0.583480,0.726922,0.436787,0.172177
agent_1939,0.552723,0.783701,0.389650,0.379212
agent_1940,0.795580,0.804032,0.286195,0.074454
agent_1941,0.670165,0.902943,0.468980,0.050740
agent_1942,0.608319,0.739421,0.392298,0.015823
agent_1943,0.496587,0.699119,0.463310,0.179944
agent_1944,0.529727,0.717647,0.472331,0.676452
agent_1945,0.784456,0.808295,0.513160,0.254947
agent_1946,0.672214,0.727728,0.317309,0.000000
agent_1947,0.584911,0.710388,0.542983,0.306543
agent_1948,0.593154,0.752594,0.532774,0.000000
agent_1949,0.626909,0.817807,0.261601,0.253363
agent_1950,0.548549,0.754939,0.455573,0.000000
agent_1951,0.554332,0.836145,0.580564,0.502044
agent_1952,0.649202,0.889652,0.288424,0.000000
agent_1953,0.607399,0.739068,0.446429,0.588254
